POSTE;DATE;RR;TN;TX;FXY;DXY;GLOT;NEIG;BROU;ORAG
31069001;19870406;0,2;5,7;21,8;7;160;;0;0;0
31069001;19870407;5,3;10,9;15,9;9;160;;0;0;0
31069001;19870408;35;11,8;19;4;150;;0;0;0
31069001;19870409;9,8;9;12,9;7;280;;0;0;1
31069001;19870410;0;7,4;14;8;320;;0;0;0
31069001;19870411;6,4;3,4;14,4;9;280;;0;0;0
31069001;19870412;3,4;7,6;11,9;6;300;;0;0;0
31069001;19870413;0;6,4;12,6;7;330;;0;0;0
31069001;19870414;0;5,5;15;5;270;;0;0;0
31069001;19870415;0;1,9;18,6;3;160;;0;0;0
31069001;19870416;0;4,2;22,1;7;160;;0;0;0
31069001;19870417;0;6;23,9;6;160;;0;0;0
31069001;19870418;0;7,5;25,4;3;170;;0;0;0
31069001;19870419;1;11,3;21,6;4;290;;0;0;0
31069001;19870420;4,8;12,2;16,8;4;320;;0;0;0
31069001;19870421;0,6;7,9;18,4;3;360;;0;0;0
31069001;19870422;0,2;8,7;21,2;5;170;;0;0;0
31069001;19870423;0;11,3;19,5;10;160;;0;0;0
31069001;19870424;0,1;12,7;18,6;11;130;;0;0;0
31069001;19870425;0;10,9;21,6;7;160;;0;0;0
31069001;19870426;0;9,4;25,5;5;340;;0;0;0
31069001;19870427;0;10,7;25,3;8;120;;0;0;0
31069001;19870428;0;15,9;17,8;10;130;;0;0;0
31069001;19870429;0;14,1;20,8;11;160;;0;0;0
31069001;19870430;0;8;22,6;5;170;;0;0;0
31069001;19870501;0;8,3;26,5;4;110;;0;0;0
31069001;19870502;4,9;7,3;27,6;8;280;;0;0;1
31069001;19870503;1,1;9,3;15,4;11;330;;0;0;1
31069001;19870504;4,2;3,4;10,4;11;320;;0;0;0
31069001;19870505;8,4;3,6;7,1;9;320;;0;0;0
31069001;19870506;1;6,4;13,9;9;270;;0;0;0
31069001;19870507;0;7;18,3;7;320;;0;0;0
31069001;19870508;0;3;21,8;5;110;;0;0;0
31069001;19870509;0;8,3;21,9;9;160;;0;0;0
31069001;19870510;0,6;12,3;19,2;9;160;;0;0;1
31069001;19870511;0;12,3;20,3;9;280;;0;0;0
31069001;19870512;2,5;7,2;15,7;8;300;;0;0;0
31069001;19870513;1,2;9,2;16;8;270;;0;0;0
31069001;19870514;0;5;16,2;6;280;;0;0;0
31069001;19870515;0;6;17,2;11;280;;0;0;0
31069001;19870516;0;5,1;17,6;4;330;;0;0;0
31069001;19870517;8;9,5;11,3;5;170;;0;0;0
31069001;19870518;0,4;9,1;16,3;6;220;;0;0;0
31069001;19870519;8,2;6,9;16;7;270;;0;0;1
31069001;19870520;0;8,6;18,1;7;280;;0;0;0
31069001;19870521;0;6,2;18,6;6;310;;0;0;0
31069001;19870522;0;6,5;17,7;4;270;;0;0;0
31069001;19870523;0;11,4;19,3;8;150;;0;0;0
31069001;19870524;0;10,6;24;7;160;;0;0;0
31069001;19870525;0;10;28,6;8;160;;0;0;0
31069001;19870526;0;14,4;24,6;5;160;;0;0;0
31069001;19870527;0;13,6;20,8;8;310;;0;0;0
31069001;19870528;0,6;10,9;14,8;7;280;;0;0;0
31069001;19870529;0;10,8;18,6;7;320;;0;0;0
31069001;19870530;0;6,5;24,3;4;50;;0;0;0
31069001;19870531;0;13,2;21,9;9;280;;0;0;0
31069001;19870601;0;9,4;23,1;5;270;;0;0;0
31069001;19870602;1,8;8,2;27,5;4;300;;0;0;0
31069001;19870603;12;14,5;25,4;6;280;;0;0;1
31069001;19870604;0,6;12,8;21,6;7;300;;0;0;0
31069001;19870605;0;13,5;24,1;6;280;;0;0;0
31069001;19870606;0,3;11,6;27,5;3;40;;0;0;0
31069001;19870607;9,5;13,6;22,9;18;280;;0;0;1
31069001;19870608;3,9;9,5;18,2;10;310;;0;0;0
31069001;19870609;0,1;6,7;18,9;7;290;;0;0;0
31069001;19870610;0,1;9,6;24,6;7;160;;0;0;0
31069001;19870611;2,6;14,4;25,6;8;170;;0;0;0
31069001;19870612;0,6;14,9;26,5;7;150;;0;0;1
31069001;19870613;0;15,7;20,4;7;160;;0;0;1
31069001;19870614;5,4;13,2;18,9;8;320;;0;0;0
31069001;19870615;0,6;9,9;17,5;13;300;;0;0;0
31069001;19870616;2,1;8,9;17,3;10;260;;0;0;0
31069001;19870617;0;9,4;19,2;6;310;;0;0;0
31069001;19870618;0,4;9,7;21,3;5;330;;0;0;0
31069001;19870619;7;10,8;17,2;10;320;;0;0;0
31069001;19870620;1,4;12,1;20,1;9;310;;0;0;0
31069001;19870621;0,2;12,5;20;6;320;;0;0;0
31069001;19870622;0;13,4;22,1;4;290;;0;0;0
31069001;19870623;0;14,5;22,7;4;310;;0;0;0
31069001;19870624;0;11,3;21,8;5;320;;0;0;0
31069001;19870625;1,6;11;27,1;3;280;;0;0;0
31069001;19870626;3,2;15,2;21,3;6;290;;0;0;1
31069001;19870627;0;12,6;26,3;4;30;;0;0;0
31069001;19870628;0;13,9;32,2;7;160;;0;0;0
31069001;19870629;0;14,3;33;8;160;;0;0;0
31069001;19870630;0;18,3;30,9;5;290;;0;0;0
31069001;19870701;0;19,4;25,1;5;280;;0;0;0
31069001;19870702;0;19;29,3;4;50;;0;0;0
31069001;19870703;0;18,4;32;5;280;;0;0;1
31069001;19870704;0,4;18,1;32,9;8;230;;0;0;1
31069001;19870705;1;18,5;34,3;12;250;;0;0;1
31069001;19870706;6,4;17,2;30,2;8;320;;0;0;1
31069001;19870707;3,8;18,8;26,3;6;240;;0;0;1
31069001;19870708;5,5;18;25,3;5;310;;0;0;0
31069001;19870709;0;16,4;27,8;4;290;;0;0;0
31069001;19870710;0;14,3;28,5;4;40;;0;0;0
31069001;19870711;0;13,6;32,1;5;160;;0;1;0
31069001;19870712;0;18,7;30,6;4;240;;0;0;0
31069001;19870713;0;17,3;34;7;110;;0;0;0
31069001;19870714;0,9;21,2;26,8;8;160;;0;0;0
31069001;19870715;16,7;17,5;26,4;14;280;;0;0;1
31069001;19870716;6,1;16,1;24,3;9;310;;0;0;0
31069001;19870717;8;16,3;22,8;11;300;;0;0;0
31069001;19870718;0,2;13,6;21,9;8;300;;0;0;0
31069001;19870719;0;12,5;24,6;8;320;;0;0;0
31069001;19870720;0;13,2;21,3;7;280;;0;0;0
31069001;19870721;0;13,1;24,8;5;260;;0;0;0
31069001;19870722;2,8;14;21,3;3;320;;0;0;0
31069001;19870723;12,3;15,7;21,5;;;;0;0;1
31069001;19870724;0;16,3;22,9;5;310;;0;0;0
31069001;19870725;0;17,2;25,3;7;320;;0;0;0
31069001;19870726;0;14,8;22,4;9;280;;0;0;0
31069001;19870727;0;10;24,1;6;310;;0;0;0
31069001;19870728;0;14,3;23,2;5;320;;0;0;0
31069001;19870729;3;12,8;25,7;5;310;;0;0;0
31069001;19870730;1,4;17;21,9;8;300;;0;0;0
31069001;19870731;0,7;15,2;23,7;9;290;;0;0;0
31069001;19870801;0,1;16;22,6;6;300;;0;0;0
31069001;19870802;0;16,4;25,2;5;260;;0;0;0
31069001;19870803;0;13,3;29,4;3;30;;0;0;0
31069001;19870804;0;18,1;24,1;7;320;;0;0;0
31069001;19870805;0;15,1;25,6;5;320;;0;0;0
31069001;19870806;0;11,3;26,5;5;170;;0;0;0
31069001;19870807;0;12,6;25,2;4;260;;0;0;0
31069001;19870808;0,4;10,4;28,4;4;320;;0;0;0
31069001;19870809;0;16,3;23,1;4;260;;0;0;0
31069001;19870810;0;14,1;26,3;6;260;;0;0;0
31069001;19870811;0;14,9;30;3;120;;0;0;0
31069001;19870812;0;16,8;31;4;330;;0;0;0
31069001;19870813;0;17;37,2;6;160;;0;0;0
31069001;19870814;0;20,2;39,3;5;120;;0;0;1
31069001;19870815;0;20,9;35,7;4;230;;0;0;0
31069001;19870816;0;22,4;38,3;11;280;;0;0;1
31069001;19870817;0;20,2;26,1;9;300;;0;0;0
31069001;19870818;0;18,5;28,6;6;300;;0;0;0
31069001;19870819;0;14,7;32,4;4;330;;0;0;0
31069001;19870820;0;15,9;36,4;3;190;;0;0;0
31069001;19870821;0;16,5;37;7;160;;0;0;0
31069001;19870822;0,2;19,7;25,9;6;280;;0;0;1
31069001;19870823;15,4;16,4;20,7;5;330;;0;0;1
31069001;19870824;0;13,9;23;11;290;;0;0;1
31069001;19870825;6,4;14,3;21,8;10;280;;0;0;0
31069001;19870826;5;10,3;23,8;6;320;;0;0;0
31069001;19870827;0;14,2;19,7;4;330;;0;0;1
31069001;19870828;0;12;24,7;4;30;;0;0;0
31069001;19870829;0;11,1;28,1;3;20;;0;0;0
31069001;19870830;0;12,6;29,4;7;170;;0;0;0
31069001;19870831;10,1;18,8;29,4;;;;0;0;1
31069001;19870901;9,2;17,6;27,2;7;330;;0;0;1
31069001;19870902;0;16,5;26,4;3;310;;0;0;0
31069001;19870903;1;15,2;27,5;4;300;;0;0;0
31069001;19870904;0,4;18,7;25,4;6;280;;0;0;0
31069001;19870905;0,2;14,9;23,9;6;270;;0;0;0
31069001;19870906;0;14,2;24,2;6;300;;0;0;0
31069001;19870907;0;12,1;31,1;7;300;;0;0;0
31069001;19870908;0;15,8;25,2;6;300;;0;0;0
31069001;19870909;0;14,6;23,9;3;360;;0;0;0
31069001;19870910;0;15,1;25,2;5;320;;0;0;0
31069001;19870911;0;12,3;29;3;190;;0;0;0
31069001;19870912;0;14,1;34,4;5;190;;0;0;0
31069001;19870913;0;16,6;35;5;160;;0;0;0
31069001;19870914;0;20,1;33,9;7;170;;0;0;0
31069001;19870915;0;18,8;33;5;160;;0;0;0
31069001;19870916;0;16,5;33,7;5;240;;0;0;0
31069001;19870917;0;16,8;33,6;5;170;;0;0;0
31069001;19870918;0;15,8;33,3;3;170;;0;0;0
31069001;19870919;0;15,2;33,3;6;170;;0;0;0
31069001;19870920;0;17,2;31,9;5;180;;0;0;0
31069001;19870921;0,5;20,2;28,6;9;160;;0;0;1
31069001;19870922;0,5;16,3;31,2;6;160;;0;0;1
31069001;19870923;2,2;16,9;29,2;10;320;;0;0;0
31069001;19870924;0;14,9;21,6;4;310;;0;0;0
31069001;19870925;0,6;16,2;27,6;9;160;;0;0;0
31069001;19870926;0,4;18;26,8;6;310;;0;1;0
31069001;19870927;0;14,9;19,5;6;260;;0;0;0
31069001;19870928;0;9,3;20,9;6;310;;0;0;0
31069001;19870929;0;5;20,2;4;330;;0;0;0
31069001;19870930;0;7,5;24,8;8;160;;0;0;0
31069001;19871001;1,4;16,6;23,8;8;140;;0;0;0
31069001;19871002;0,4;15,2;22,1;8;130;;0;0;0
31069001;19871003;0;16,8;22,5;12;170;;0;0;0
31069001;19871004;0;18;24,1;11;150;;0;0;0
31069001;19871005;8,6;16;20,2;9;260;;0;0;0
31069001;19871006;0;13,8;21,5;9;310;;0;0;0
31069001;19871007;0;12,1;22,7;5;280;;0;0;0
31069001;19871008;4,8;12,6;18,4;11;300;;0;0;0
31069001;19871009;0;7,4;20,4;10;140;;0;0;0
31069001;19871010;4,6;10,8;19,3;12;130;;0;0;0
31069001;19871011;2,6;6,6;16,5;12;280;;0;0;0
31069001;19871012;3,4;10,9;16,2;14;280;;0;0;0
31069001;19871013;0,8;10,3;19,4;8;270;;0;0;0
31069001;19871014;0;10,9;19,5;9;160;;0;0;0
31069001;19871015;0,6;15,1;22,9;10;160;;0;0;0
31069001;19871016;0;14,6;15,9;8;330;;0;0;0
31069001;19871017;0;7,1;18,4;4;310;;0;1;0
31069001;19871018;0;4,5;18;5;160;;0;0;0
31069001;19871019;0;8;21,9;9;160;;0;0;0
31069001;19871020;2,6;16,7;23,5;11;150;;0;0;0
31069001;19871021;0;7;17,8;4;300;;0;0;0
31069001;19871022;0,1;6,9;14,7;4;50;;0;0;0
31069001;19871023;0;8,6;17,5;5;280;;0;0;0
31069001;19871024;0,6;6,8;18,2;6;160;;0;0;0
31069001;19871025;0;11,7;18,6;5;150;;0;1;0
31069001;19871026;0;14,2;21,4;12;160;;0;0;0
31069001;19871027;0;18,8;23,1;11;130;;0;0;0
31069001;19871028;2;12,3;15,5;7;270;;0;0;0
31069001;19871029;0;11,5;18,2;4;230;;0;0;0
31069001;19871030;0;8,3;20,7;9;160;;0;1;0
31069001;19871031;0;10,6;20,9;5;160;;0;0;0
31069001;19871101;0;7,1;22,2;4;50;;0;0;0
31069001;19871102;0;8,4;21,1;3;190;;0;0;0
31069001;19871103;0;5;20,4;8;130;;0;0;0
31069001;19871104;0;12,7;19,3;10;120;;0;0;0
31069001;19871105;0;5,7;19,4;7;160;;0;0;0
31069001;19871106;0;3,3;19,5;6;170;;0;1;0
31069001;19871107;0;6;17,8;8;160;;0;1;0
31069001;19871108;0;9;17,8;4;180;;0;0;0
31069001;19871109;2,8;11,9;13,1;7;270;;0;0;0
31069001;19871110;0,2;9,3;13,6;6;260;;0;0;0
31069001;19871111;0;8,3;14,2;8;310;;0;0;0
31069001;19871112;0,2;2,6;15,9;5;190;;0;0;0
31069001;19871113;2,6;9,7;15,9;10;320;;0;0;0
31069001;19871114;0,5;6,5;10,5;11;270;;0;0;0
31069001;19871115;0;2,4;14,2;6;260;;0;0;0
31069001;19871116;0,6;9;16,1;8;280;;0;0;0
31069001;19871117;0;9,4;15,4;5;280;;0;1;0
31069001;19871118;0;3,4;6,9;2;180;;0;1;0
31069001;19871119;0,2;3,7;10,3;5;310;;0;1;0
31069001;19871120;2;4,8;12,2;9;270;;0;0;0
31069001;19871121;0;6,7;9,6;8;290;;0;0;0
31069001;19871122;12,4;6,3;9,1;7;270;;0;0;0
31069001;19871123;0,6;6,5;9;8;250;;0;0;0
31069001;19871124;9,2;3,5;5,2;10;270;;0;0;0
31069001;19871125;6,8;3,4;5,3;6;300;;0;0;0
31069001;19871126;0,8;1,3;6,1;5;290;;1;0;0
31069001;19871127;0,8;4,2;5,9;7;280;;0;0;0
31069001;19871128;0;4,2;6,1;7;300;;0;0;0
31069001;19871129;0;1,1;5,3;4;330;;0;1;0
31069001;19871130;0;-1,7;0,8;3;330;;0;1;0
31069001;19871201;0;-0,5;2,2;5;250;;0;0;0
31069001;19871202;0;-3,5;10,7;9;130;;0;1;0
31069001;19871203;0;3,2;13,9;15;130;;0;0;0
31069001;19871204;0;11,8;13,9;15;130;;0;0;0
31069001;19871205;5,4;6;12,8;9;130;;0;0;0
31069001;19871206;0;1,8;15,1;4;200;;0;0;0
31069001;19871207;0;-0,1;11,1;3;180;;0;0;0
31069001;19871208;0,1;0,2;5,5;3;180;;0;1;0
31069001;19871209;0;2,4;6;3;280;;0;1;0
31069001;19871210;0,1;2,5;5,7;3;320;;0;0;0
31069001;19871211;0;3,1;12,3;4;170;;0;0;0
31069001;19871212;0;3,3;9,2;7;140;;0;0;0
31069001;19871213;0,4;5,7;11,9;8;160;;0;0;0
31069001;19871214;5,5;9,4;12,6;6;280;;0;0;0
31069001;19871215;0;5,9;16,6;4;210;;0;0;0
31069001;19871216;0;4,5;16,2;5;160;;0;0;0
31069001;19871217;0;6,1;21,1;4;180;;0;0;0
31069001;19871218;0;6,3;18,6;4;200;;0;0;0
31069001;19871219;0;9,4;15,9;4;10;;0;0;0
31069001;19871220;0;5,7;8,3;3;50;;0;1;0
31069001;19871221;0;4,9;7,4;3;280;;0;1;0
31069001;19871222;0;5,1;8,1;2;180;;0;1;0
31069001;19871223;0,1;5,7;9;2;160;;0;0;0
31069001;19871224;0;7,1;10,3;6;160;;0;0;0
31069001;19871225;4,4;5,4;10,2;6;270;;0;1;0
31069001;19871226;0;7,3;11,3;4;280;;0;0;0
31069001;19871227;0;0,4;14,1;8;160;;0;1;0
31069001;19871228;0;5,6;11,8;3;160;;0;1;0
31069001;19871229;0;1,4;10;4;200;;0;1;0
31069001;19871230;0;-2,3;10,6;9;170;;0;1;0
31069001;19871231;0,2;7,6;12,4;8;150;;0;0;0
31069001;19880101;0;5,4;12,6;6;270;;0;0;0
31069001;19880102;0,8;8,3;17,9;10;320;;0;0;0
31069001;19880103;2,2;6,9;12,5;17;270;;0;0;0
31069001;19880104;0;6,3;15,9;8;270;;0;0;0
31069001;19880105;0;2,1;13,3;9;160;;0;0;0
31069001;19880106;0,4;7,1;12;9;170;;0;0;0
31069001;19880107;2,6;2,4;8,2;11;260;;0;0;0
31069001;19880108;13,8;4,1;11,3;8;270;;0;0;0
31069001;19880109;0,2;10;14,4;7;280;;0;0;0
31069001;19880110;0;3,9;12,7;7;170;;0;0;0
31069001;19880111;0,4;5,9;10,2;6;320;;0;0;0
31069001;19880112;0;-0,9;11,1;7;160;;0;1;0
31069001;19880113;2,4;6,3;12,9;7;140;;0;0;0
31069001;19880114;0;6,8;9,1;3;50;;0;1;0
31069001;19880115;0;2,4;12,1;5;160;;0;1;0
31069001;19880116;0;3,3;15,2;9;160;;0;1;0
31069001;19880117;0;10,6;15,2;8;160;;0;0;0
31069001;19880118;0;7,7;13,9;7;120;;0;0;0
31069001;19880119;6;10,9;13,3;11;120;;0;0;0
31069001;19880120;8,7;6,4;11,9;9;280;;0;0;0
31069001;19880121;6,2;4,7;9,1;9;270;;0;0;0
31069001;19880122;10,4;5,7;12,6;13;270;;0;0;0
31069001;19880123;0;4,7;10;5;290;;0;0;0
31069001;19880124;1,6;7;13,2;7;150;;0;0;0
31069001;19880125;0,2;8,2;14,4;10;300;;0;0;0
31069001;19880126;0,1;1,9;15,2;8;150;;0;0;0
31069001;19880127;0;8,8;14;10;150;;0;0;0
31069001;19880128;1;10,3;14,8;7;160;;0;1;0
31069001;19880129;11,9;4,7;9,9;13;250;;0;1;0
31069001;19880130;27,8;1,8;8;14;260;;0;0;1
31069001;19880131;5,4;3,6;8,6;8;290;;0;0;0
31069001;19880201;2,4;6,1;12,4;10;150;;0;0;0
31069001;19880202;0;6,3;13,9;10;270;;0;0;0
31069001;19880203;0,5;-0,4;12,7;8;150;;0;0;0
31069001;19880204;16,8;4,8;13,8;7;160;;0;0;0
31069001;19880205;1;6,9;18;9;270;;0;0;0
31069001;19880206;1,4;6,6;9,3;12;280;;0;0;0
31069001;19880207;1,1;2,9;9,3;11;290;;0;0;0
31069001;19880208;14,9;3;11,9;10;270;;0;0;0
31069001;19880209;4,1;10,1;16,2;11;280;;0;0;0
31069001;19880210;4,4;5,9;9,4;12;280;;0;0;0
31069001;19880211;2,4;2,4;12,2;14;250;;0;0;0
31069001;19880212;3;5,3;9,3;14;260;;0;0;0
31069001;19880213;0;-1,6;12,2;4;120;;0;0;0
31069001;19880214;0;2,9;13,7;10;130;;0;0;0
31069001;19880215;0;8,7;13,5;10;110;;0;0;0
31069001;19880216;0;7,9;14,2;10;140;;0;0;0
31069001;19880217;0;0,1;14,9;5;270;;0;0;0
31069001;19880218;0;3;9,5;7;310;;0;0;0
31069001;19880219;0;-0,4;10;5;350;;0;0;0
31069001;19880220;0;-1,3;13,1;5;30;;0;0;0
31069001;19880221;0;-1;13,4;9;120;;0;0;0
31069001;19880222;0;6,4;14,9;8;150;;0;0;0
31069001;19880223;0;4;12,1;7;310;;0;1;0
31069001;19880224;0,4;0,8;7;10;310;;1;0;0
31069001;19880225;0;0,7;5,2;10;320;;1;0;0
31069001;19880226;0;-2;3,4;10;320;;1;0;0
31069001;19880227;0;-0,6;4,6;9;310;;;0;0
31069001;19880228;0,8;-0,1;3,8;9;270;;0;0;0
31069001;19880229;0,4;2,1;6,3;11;330;;1;0;0
31069001;19880301;5,9;-1,7;5,8;13;270;;1;0;0
31069001;19880302;0;-3,8;6,3;5;30;;0;0;0
31069001;19880303;0;-5,6;9,3;4;150;;0;0;0
31069001;19880304;1;-1,4;8,5;7;300;;0;0;0
31069001;19880305;0,6;0,2;6;9;300;;1;0;0
31069001;19880306;0,4;-1,6;6,9;9;300;;0;0;0
31069001;19880307;1,8;5,3;10,9;11;300;;0;0;0
31069001;19880308;2,2;6;9,8;8;290;;0;0;0
31069001;19880309;0;4,4;10,9;5;30;;0;0;0
31069001;19880310;0;-1,7;12,4;6;310;;0;0;0
31069001;19880311;0;3,1;12,3;8;300;;0;0;0
31069001;19880312;0;3,6;10,9;5;290;;0;0;0
31069001;19880313;0;-0,2;13,6;3;180;;0;0;0
31069001;19880314;0;-1;13,9;5;280;;0;0;0
31069001;19880315;0,1;2,2;16,5;4;230;;0;0;0
31069001;19880316;30,9;6,7;13,5;15;270;;0;0;0
31069001;19880317;13,1;8,9;12,6;12;270;;0;0;0
31069001;19880318;0,8;11;12,8;13;270;;0;0;0
31069001;19880319;0;7,9;18,2;6;280;;0;0;0
31069001;19880320;0;8,6;18,3;6;150;;0;0;0
31069001;19880321;10,6;8,9;15,2;10;310;;0;0;0
31069001;19880322;2,8;5,6;14,6;8;270;;0;0;0
31069001;19880323;0;8,7;16,3;10;300;;0;0;0
31069001;19880324;1,7;6,5;14,6;9;260;;0;0;0
31069001;19880325;0,4;10,6;15,6;13;270;;0;0;0
31069001;19880326;6,8;9,9;14,5;11;270;;0;0;0
31069001;19880327;0,3;5,2;12,9;9;310;;0;0;0
31069001;19880328;0;0,8;13,1;6;300;;0;0;0
31069001;19880329;11,6;6,3;16,6;16;300;;0;0;0
31069001;19880330;2,8;5,9;11,7;12;310;;0;0;1
31069001;19880331;5,8;4,9;10,5;13;300;;0;0;1
31069001;19880401;0,9;5,2;12,3;7;260;;0;0;0
31069001;19880402;0;1,9;14,9;10;150;;0;0;0
31069001;19880403;4,2;9,7;12,3;9;110;;0;0;0
31069001;19880404;0;9;17,2;9;150;;0;0;0
31069001;19880405;11;9,6;13;6;120;;0;0;0
31069001;19880406;0;8,7;17;4;90;;0;0;0
31069001;19880407;0,1;9,6;13,8;5;270;;0;0;0
31069001;19880408;3,6;3,2;19,2;5;140;;0;1;0
31069001;19880409;0,2;9,9;14,8;5;280;;0;0;0
31069001;19880410;0;4,5;18,2;4;50;;0;0;0
31069001;19880411;1,8;7,2;18,8;9;120;;0;0;0
31069001;19880412;0,9;10,9;16,2;9;280;;0;0;0
31069001;19880413;0;9,7;14,8;8;270;;0;0;0
31069001;19880414;0,6;5;19,2;3;200;;0;0;0
31069001;19880415;1,2;12,2;20,3;7;150;;0;0;0
31069001;19880416;10,2;12,4;19;9;150;;0;0;1
31069001;19880417;0;12,3;18,5;10;150;;0;0;0
31069001;19880418;0;12,3;19,8;9;150;;0;0;0
31069001;19880419;20,4;12,7;15,2;12;270;;0;0;0
31069001;19880420;0;9,8;18,4;6;320;;0;0;0
31069001;19880421;0;5,7;21,2;5;140;;0;0;0
31069001;19880422;22,8;8,6;20,2;8;150;;0;0;0
31069001;19880423;43,8;10,4;12,1;9;270;;0;0;0
31069001;19880424;11,8;9,7;11,3;10;260;;0;0;0
31069001;19880425;0,2;9,8;16,3;5;280;;0;0;0
31069001;19880426;29,4;5,7;18;5;240;;0;0;1
31069001;19880427;0,8;10,6;16,2;8;270;;0;0;0
31069001;19880428;0;7,7;16,9;7;270;;0;0;0
31069001;19880429;6,8;6,6;14,1;8;300;;0;0;0
31069001;19880430;0;7;17,8;6;260;;0;0;0
31069001;19880501;2,2;8,8;21,1;9;310;;0;0;1
31069001;19880502;1,8;9,7;20,9;8;260;;0;0;1
31069001;19880503;0;7,9;20,1;4;310;;0;0;0
31069001;19880504;0;9,8;18,7;7;150;;0;0;0
31069001;19880505;0;12;20,8;7;150;;0;0;0
31069001;19880506;0;11,4;24,4;13;100;;0;0;0
31069001;19880507;2,6;16,8;22,9;9;130;;0;0;0
31069001;19880508;0,2;14,4;19,5;7;280;;0;0;0
31069001;19880509;0;13,2;17,6;6;290;;0;0;0
31069001;19880510;0,2;12,4;16,8;7;260;;0;0;0
31069001;19880511;0;10,4;19,8;5;270;;0;0;0
31069001;19880512;0;12,2;21,2;4;100;;0;0;0
31069001;19880513;55;14,2;17,5;6;260;;0;0;0
31069001;19880514;18;13,8;16,7;7;260;;0;0;0
31069001;19880515;0,2;13;17,7;6;260;;0;0;0
31069001;19880516;0,4;12,8;20,4;4;270;;0;0;0
31069001;19880517;0;13,2;18,8;5;270;;0;0;0
31069001;19880518;14,4;10,5;21,6;7;280;;0;1;1
31069001;19880519;3,4;12,2;18,4;8;280;;0;0;0
31069001;19880520;0;9,6;18,5;8;270;;0;0;0
31069001;19880521;0;6,8;21,6;4;360;;0;0;0
31069001;19880522;1,8;10,8;23,1;9;150;;0;0;1
31069001;19880523;1,4;14,5;20,5;7;140;;0;0;0
31069001;19880524;0;13,9;24,9;4;140;;0;0;0
31069001;19880525;12,2;15,3;22,6;8;170;;0;0;1
31069001;19880526;0,4;12,1;18,9;8;300;;0;0;0
31069001;19880527;0;11,4;17,8;8;300;;0;0;0
31069001;19880528;3,4;9,3;20;5;150;;0;0;0
31069001;19880529;0,4;10,9;17,8;8;300;;0;0;0
31069001;19880530;0,4;8,5;17,3;7;300;;0;0;0
31069001;19880531;2,6;7,9;21;5;290;;0;0;0
31069001;19880601;1,4;12,6;21,5;8;300;;0;0;0
31069001;19880602;0;10,2;23,4;4;290;;0;0;0
31069001;19880603;4,6;11,4;25,8;7;320;;0;0;1
31069001;19880604;1,8;12,6;16,8;7;260;;0;0;0
31069001;19880605;3,2;10;17,8;9;270;;0;0;0
31069001;19880606;6,8;10,6;18;8;290;;0;0;1
31069001;19880607;0;9,2;19,5;5;280;;0;0;0
31069001;19880608;0;9,4;22,2;8;140;;0;0;0
31069001;19880609;0,2;13,7;21,7;7;120;;0;0;0
31069001;19880610;4,8;15,2;23,1;8;140;;0;0;1
31069001;19880611;0;14;25,1;7;230;;0;0;0
31069001;19880612;0,8;11,9;23,7;7;210;;0;0;0
31069001;19880613;0;11,4;23,9;5;180;;0;0;1
31069001;19880614;8,8;14,8;23,6;10;270;;0;0;1
31069001;19880615;0;11,4;25,7;4;20;;0;1;0
31069001;19880616;3,2;14,6;21,1;7;300;;0;0;1
31069001;19880617;36,4;15,4;20,6;8;270;;0;0;1
31069001;19880618;8;14,7;23,1;9;240;;0;0;1
31069001;19880619;0;16,1;25,5;4;260;;0;0;0
31069001;19880620;0;13,2;27,3;4;10;;0;0;0
31069001;19880621;0;12,7;28,3;4;300;;0;0;0
31069001;19880622;0;15,1;28,7;5;270;;0;0;0
31069001;19880623;7,5;16,8;29,3;9;210;;0;0;1
31069001;19880624;0,1;17,8;26,3;9;260;;0;0;0
31069001;19880625;0;15,1;25,1;8;260;;0;0;0
31069001;19880626;0;13,4;23,2;6;260;;0;0;0
31069001;19880627;0;12,7;25,3;4;310;;0;0;0
31069001;19880628;0,2;16,2;25,7;6;240;;0;0;0
31069001;19880629;0;15,5;26,7;9;160;;0;0;0
31069001;19880630;17,4;17;23;7;260;;0;0;0
31069001;19880701;0,1;13,2;23,9;9;290;;0;1;0
31069001;19880702;15,4;13,1;26,4;8;300;;0;0;0
31069001;19880703;0;13,9;21,9;6;280;;0;0;0
31069001;19880704;0;11,8;25,7;6;150;;0;0;0
31069001;19880705;0;16;24,6;9;300;;0;0;0
31069001;19880706;0;13,2;26,2;8;280;;0;0;0
31069001;19880707;0;14,5;25,8;5;310;;0;0;0
31069001;19880708;0;14,9;27,3;5;310;;0;0;0
31069001;19880709;0;16,2;24,6;6;300;;0;0;0
31069001;19880710;0;13;29,9;3;80;;0;0;0
31069001;19880711;0;17;29,1;6;300;;0;0;0
31069001;19880712;0;18,2;24,5;5;260;;0;0;0
31069001;19880713;0;13,8;28,8;9;270;;0;0;0
31069001;19880714;0;13,3;21;8;300;;0;0;0
31069001;19880715;0;14,6;21,9;7;300;;0;0;0
31069001;19880716;0;12,5;23,4;5;290;;0;0;0
31069001;19880717;0;11,6;26,4;4;360;;0;0;0
31069001;19880718;0;14,3;29,6;3;310;;0;0;0
31069001;19880719;8,4;14,9;32,1;7;270;;0;0;1
31069001;19880720;0;18,9;26,3;8;280;;0;0;1
31069001;19880721;0;14,5;27,4;4;310;;0;0;0
